nohup: ignoring input
Mon Jun  1 00:55:56 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
Mon Jun  1 04:45:26 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:45:26.677, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 248.84 W
Mon Jun  1 04:45:56 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:45:56.724, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 272.99 W
Mon Jun  1 04:46:26 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:46:26.797, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 226.07 W
Mon Jun  1 04:46:56 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:46:56.868, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 251.27 W
Mon Jun  1 04:47:26 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:47:26.920, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 263.44 W
Mon Jun  1 04:47:56 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:47:56.977, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 273.84 W
Mon Jun  1 04:48:27 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:48:27.049, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 279.99 W
Mon Jun  1 04:48:57 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:48:57.111, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 223.97 W
Mon Jun  1 04:49:27 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:49:27.180, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 268.97 W
Mon Jun  1 04:49:57 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:49:57.249, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 266.05 W
Mon Jun  1 04:50:27 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:50:27.322, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 267.82 W
Mon Jun  1 04:50:57 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:50:57.390, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 274.94 W
Mon Jun  1 04:51:27 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:51:27.453, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 259.71 W
Mon Jun  1 04:51:57 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:51:57.498, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 255.16 W
Mon Jun  1 04:52:27 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:52:27.570, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 270.43 W
Mon Jun  1 04:52:57 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:52:57.641, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 283.21 W
Mon Jun  1 04:53:27 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:53:27.711, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 253.22 W
Mon Jun  1 04:53:57 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:53:57.750, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 264.58 W
Mon Jun  1 04:54:27 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:54:27.818, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 239.74 W
Mon Jun  1 04:54:57 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:54:57.908, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 219.23 W
Mon Jun  1 04:55:27 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:55:27.974, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 281.14 W
Mon Jun  1 04:55:57 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:55:58.031, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 251.59 W
Mon Jun  1 04:56:28 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:56:28.104, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 236.65 W
Mon Jun  1 04:56:58 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:56:58.167, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 249.00 W
Mon Jun  1 04:57:28 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:57:28.230, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 269.59 W
Mon Jun  1 04:57:58 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:57:58.280, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 264.41 W
Mon Jun  1 04:58:28 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:58:28.370, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 253.87 W
Mon Jun  1 04:58:58 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:58:58.474, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 207.60 W
Mon Jun  1 04:59:28 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:59:28.547, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 263.26 W
Mon Jun  1 04:59:58 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 04:59:58.632, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 275.42 W
Mon Jun  1 05:00:28 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:00:28.675, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 225.43 W
Mon Jun  1 05:00:58 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:00:58.739, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 276.40 W
Mon Jun  1 05:01:28 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:01:28.820, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 247.54 W
Mon Jun  1 05:01:58 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:01:58.880, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 259.86 W
Mon Jun  1 05:02:28 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:02:28.965, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 259.54 W
Mon Jun  1 05:02:58 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:02:59.005, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 267.64 W
Mon Jun  1 05:03:29 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:03:29.079, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 276.76 W
Mon Jun  1 05:03:59 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:03:59.158, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 281.63 W
Mon Jun  1 05:04:29 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:04:29.229, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 227.72 W
Mon Jun  1 05:04:59 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:04:59.282, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 251.74 W
Mon Jun  1 05:05:29 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:05:29.316, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 224.79 W
Mon Jun  1 05:05:59 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:05:59.374, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 249.81 W
Mon Jun  1 05:06:29 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:06:29.427, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 205.92 W
Mon Jun  1 05:06:59 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:06:59.460, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 247.05 W
Mon Jun  1 05:07:29 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:07:29.509, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 266.36 W
Mon Jun  1 05:07:59 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:07:59.569, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 206.90 W
Mon Jun  1 05:08:29 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:08:29.635, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 290.40 W
Mon Jun  1 05:08:59 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:08:59.724, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 267.51 W
Mon Jun  1 05:09:29 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:09:29.795, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 267.86 W
Mon Jun  1 05:09:59 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:09:59.848, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 269.94 W
Mon Jun  1 05:10:29 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:10:29.929, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 228.88 W
Mon Jun  1 05:10:59 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:10:59.971, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 240.07 W
Mon Jun  1 05:11:29 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:11:30.016, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 213.24 W
Mon Jun  1 05:12:00 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:12:00.102, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 225.28 W
Mon Jun  1 05:12:30 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:12:30.175, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 254.36 W
Mon Jun  1 05:13:00 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:13:00.239, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 267.02 W
Mon Jun  1 05:13:30 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:13:30.315, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 252.08 W
Mon Jun  1 05:14:00 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:14:00.358, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 270.56 W
Mon Jun  1 05:14:30 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:14:30.416, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 279.99 W
Mon Jun  1 05:15:00 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:15:00.473, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 266.36 W
Mon Jun  1 05:15:30 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:15:30.546, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 268.97 W
Mon Jun  1 05:16:00 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:16:00.609, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 261.98 W
Mon Jun  1 05:16:30 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:16:30.697, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 273.84 W
Mon Jun  1 05:17:00 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:17:00.773, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 280.47 W
Mon Jun  1 05:17:30 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:17:30.848, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 267.15 W
Mon Jun  1 05:18:00 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:18:00.911, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 292.05 W
Mon Jun  1 05:18:30 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:18:30.980, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 258.40 W
Mon Jun  1 05:19:01 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:19:01.059, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 264.41 W
Mon Jun  1 05:19:31 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:19:31.127, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 260.52 W
Mon Jun  1 05:20:01 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:20:01.181, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 262.64 W
Mon Jun  1 05:20:31 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:20:31.248, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 267.33 W
Mon Jun  1 05:21:01 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:21:01.294, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 247.21 W
Mon Jun  1 05:21:31 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:21:31.370, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 279.20 W
Mon Jun  1 05:22:01 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:22:01.439, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 281.26 W
Mon Jun  1 05:22:31 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:22:31.529, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 266.22 W
Mon Jun  1 05:23:01 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:23:01.609, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 219.78 W
Mon Jun  1 05:23:31 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:23:31.701, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 274.14 W
Mon Jun  1 05:24:01 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:24:01.768, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 208.71 W
Mon Jun  1 05:24:31 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:24:31.838, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 262.15 W
Mon Jun  1 05:25:01 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:25:01.906, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 274.45 W
Mon Jun  1 05:25:31 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:25:31.968, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 215.54 W
Mon Jun  1 05:26:02 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:26:02.044, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 269.63 W
Mon Jun  1 05:26:32 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:26:32.114, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 248.02 W
Mon Jun  1 05:27:02 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:27:02.184, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 273.84 W
Mon Jun  1 05:27:32 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:27:32.244, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 281.14 W
Mon Jun  1 05:28:02 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:28:02.315, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 271.53 W
Mon Jun  1 05:28:32 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:28:32.374, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 258.89 W
Mon Jun  1 05:29:02 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:29:02.437, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 252.08 W
Mon Jun  1 05:29:32 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:29:32.522, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 242.99 W
Mon Jun  1 05:30:02 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:30:02.582, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 250.95 W
Mon Jun  1 05:30:32 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:30:32.641, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 262.15 W
Mon Jun  1 05:31:02 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:31:02.689, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 262.46 W
Mon Jun  1 05:31:32 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:31:32.722, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 198.12 W
Mon Jun  1 05:32:02 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:32:02.784, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 210.17 W
Mon Jun  1 05:32:32 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:32:32.859, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 277.25 W
Mon Jun  1 05:33:02 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:33:02.906, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 264.58 W
Mon Jun  1 05:33:32 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:33:32.961, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 264.24 W
Mon Jun  1 05:34:02 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:34:03.031, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 261.66 W
Mon Jun  1 05:34:33 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:34:33.097, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 273.66 W
Mon Jun  1 05:35:03 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:35:03.163, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 278.34 W
Mon Jun  1 05:35:33 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:35:33.230, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 252.08 W
Mon Jun  1 05:36:03 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:36:03.290, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 277.07 W
Mon Jun  1 05:36:33 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:36:33.363, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 191.42 W
Mon Jun  1 05:37:03 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:37:03.413, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 246.24 W
Mon Jun  1 05:37:33 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:37:33.487, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 253.87 W
Mon Jun  1 05:38:03 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:38:03.556, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 248.35 W
Mon Jun  1 05:38:33 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:38:33.629, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 255.97 W
Mon Jun  1 05:39:03 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:39:03.700, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 266.18 W
Mon Jun  1 05:39:33 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:39:33.775, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 255.50 W
Mon Jun  1 05:40:03 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:40:03.850, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 239.59 W
Mon Jun  1 05:40:33 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:40:33.901, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 246.08 W
Mon Jun  1 05:41:03 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:41:03.965, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 236.34 W
Mon Jun  1 05:41:33 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/01 05:41:34.021, Tesla V100-SXM2-32GB, 26231 MiB, 32768 MiB, 100 %, 251.10 W
Mon Jun  1 05:42:04 CST 2026
